2023-12-04 13:32:06, websocketEthernetIp.js, packappStation1, TagError, error
2023-12-05 09:38:42, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:38:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:38:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:38:58, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:40:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:40:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:40:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:40:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:40:30, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:40:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:40:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:40:58, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:41:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:41:21, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:41:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:41:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:41:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:41:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:41:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:03, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:42:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:42:56, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:42:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:43:06, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:43:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:43:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:43:33, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:43:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:43:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:43:49, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:43:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:44:03, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:44:06, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:44:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:44:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:44:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:44:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:44:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:44:53, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:45:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:45:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:45:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:45:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:45:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:45:53, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:45:57, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:46:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:46:18, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:46:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:46:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:46:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:46:54, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:48:00, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:48:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:48:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:48:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:48:26, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:48:49, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:48:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:49:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:49:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:49:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:49:18, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:50:18, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:50:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:50:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:50:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:50:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:50:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:50:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:50:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:09, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:51:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:23, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:51:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:03, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:52:05, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:18, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:38, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:53, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:52:54, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:52:55, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:52:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:53:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:53:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:54:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:54:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:54:18, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:54:26, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:54:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:54:49, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:54:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:55:02, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:55:05, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:55:12, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:55:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:55:26, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:55:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:55:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:55:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:10, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:56:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:56:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:57:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:57:08, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:57:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:57:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:57:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:58:30, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 09:58:33, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 09:59:25, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:36:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:36:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:36:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:36:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:36:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:37:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:37:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:37:26, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:38:01, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:38:03, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:38:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:38:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:38:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:39:04, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:39:12, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:39:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:39:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:39:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:39:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:39:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:40:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:41:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:41:04, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:41:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:41:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:41:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:41:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:41:53, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:42:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:42:26, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:42:28, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:42:38, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:42:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:42:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:43:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:43:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:43:27, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:43:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:43:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:43:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:45:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:45:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:46:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:46:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:46:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:46:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:46:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:47:01, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:47:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:47:23, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:47:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:47:33, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:47:38, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:47:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:47:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:47:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:48:12, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:48:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:48:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:48:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:48:33, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:48:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:48:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:48:55, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:48:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:49:10, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:49:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:49:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:49:26, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:49:33, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:50:23, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:50:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:50:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:50:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:50:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:51:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:51:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:51:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:51:45, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:51:55, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:52:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:52:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:52:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:52:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:52:34, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:52:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:52:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:53:05, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:53:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:53:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:53:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:53:36, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:54:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:54:14, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:54:18, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:54:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:54:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:54:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:54:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:54:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:55:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:55:12, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:55:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:55:25, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:55:28, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:55:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:55:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:55:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:56:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:56:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:56:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:56:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:57:26, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:57:32, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:57:34, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 10:57:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:57:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:57:53, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:58:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:58:25, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:58:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:58:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:58:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:58:52, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:59:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:59:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:59:21, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:59:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:59:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:59:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 10:59:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:00:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:00:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:00:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:00:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:00:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:00:42, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:00:49, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:00:55, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:01:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:01:16, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 11:01:19, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 11:01:22, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 11:01:23, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:01:31, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 11:01:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:01:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:01:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:01:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:02:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:02:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:02:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:02:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:02:31, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 11:03:05, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 11:03:42, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
2023-12-05 11:05:52, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:05:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:06:05, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:06:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:06:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:06:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:06:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:06:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:07:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:07:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:07:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-05 11:07:21, websocketEthernetIp.js, packappStation2, APICallError, Request failed with status code 500
